active,active_endpoint_count,active_endpoints,component_name,component_version,created,cvssv3,cvssv3_score,cvssv4,cvssv4_score,cwe,date,defect_review_requested_by,defect_review_requested_by_id,description,duplicate,duplicate_finding,duplicate_finding_id,dynamic_finding,effort_for_fixing,epss_percentile,epss_score,false_p,file_path,finding_group,fix_available,fix_version,has_endpoints,has_finding_group,has_jira_configured,has_jira_group_issue,has_jira_issue,hash_code,id,impact,is_mitigated,kev_date,known_exploited,last_reviewed,last_reviewed_by,last_reviewed_by_id,last_status_update,line,mitigated,mitigated_by,mitigated_by_id,mitigated_endpoint_count,mitigated_endpoints,mitigation,nb_occurences,numerical_severity,out_of_scope,param,payload,pgh_event_models,pk,planned_remediation_date,planned_remediation_version,publish_date,ransomware_used,references,reporter,reporter_id,review_requested_by,review_requested_by_id,risk_accepted,sast_sink_object,sast_source_file_path,sast_source_line,sast_source_object,scanner_confidence,service,severity,severity_justification,sla_age,sla_age_days,sla_days_remaining,sla_deadline,sla_expiration_date,sla_start_date,sonarqube_issue,sonarqube_issue_id,static_finding,steps_to_reproduce,test,test_id,thread_id,title,under_defect_review,under_review,unique_id_from_tool,updated,url,verified,violates_sla,vuln_id_from_tool,test,found_by,engagement_id,engagement,product_id,product,endpoints,vulnerability_ids,tags,status,notes
True,0,[],vm2,3.9.17,2026-04-13 19:23:12.713768+00:00,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:H/A:H,9.8,,,74,2026-04-13,,,vm2: Sandbox Escape NEWLINE **Target:** Node.js NEWLINE **Type:** node-pkg NEWLINE **Fixed version:** 3.9.18 NEWLINE  NEWLINE vm2 is a sandbox that can run untrusted code with Node's built-in modules. A sandbox escape vulnerability exists in vm2 for versions up to and including 3.9.17. It abuses an unexpected creation of a host object based on the specification of `Proxy`. As a result a threat actor can bypass the sandbox protections to gain remote code execution rights on the host running the sandbox. This vulnerability was patched in the release of version `3.9.18` of `vm2`. Users are advised to upgrade. There are no known workarounds for this vulnerability. NEWLINE ,False,,,False,,,,False,juice-shop/node_modules/vm2/package.json,,True,,True,False,,False,,5de45cc1a7c6c380875f2116cfa9b46556d7b1a4d8470d5dc6d7ad043e24a648,366,fixed,False,,False,2026-04-13 19:23:11.018860+00:00,Admin User (admin),1,2026-04-13 19:23:12.713806+00:00,,,,,0,[],3.9.18,,S0,False,,,,,,,,False,https://access.redhat.com/security/cve/CVE-2023-32314 NEWLINE https://gist.github.com/arkark/e9f5cf5782dec8321095be3e52acf5ac NEWLINE https://github.com/patriksimek/vm2 NEWLINE https://github.com/patriksimek/vm2/commit/d88105f99752305c5b8a77b63ddee3ec86912daf NEWLINE https://github.com/patriksimek/vm2/releases/tag/3.9.18 NEWLINE https://github.com/patriksimek/vm2/security/advisories/GHSA-whpj-8f3w-67p5 NEWLINE https://nvd.nist.gov/vuln/detail/CVE-2023-32314 NEWLINE https://www.cve.org/CVERecord?id=CVE-2023-32314,Admin User (admin),1,,,False,,,,,,,Critical,,,7,7,2026-04-20,2026-04-20,,,,True,,Trivy Scan,6,0,CVE-2023-32314 Vm2 3.9.17,False,False,,2026-04-13 19:23:12.713773+00:00,,True,,,,Trivy Scan,4,Labs Security Testing,4,Juice Shop,,CVE-2023-32314,lang-pkgs; node-pkg,"Active, Verified",
True,0,[],marsdb,0.6.11,2026-04-13 19:23:11.863369+00:00,,,,,0,2026-04-13,,,"Command Injection in marsdb NEWLINE **Target:** Node.js NEWLINE **Type:** node-pkg NEWLINE **Fixed version:**  NEWLINE  NEWLINE All versions of `marsdb` are vulnerable to Command Injection. In the `DocumentMatcher` class, selectors on `$where` clauses are passed to a Function constructor unsanitized. This allows attackers to run arbitrary commands in the system when the function is executed. NEWLINE  NEWLINE  NEWLINE ## Recommendation NEWLINE  NEWLINE No fix is currently available. Consider using an alternative package until a fix is made available. NEWLINE ",False,,,False,,,,False,juice-shop/node_modules/marsdb/package.json,,False,,True,False,,False,,73423daa2c85b788f33d85d5bb7d840df7952a4d3b32020edcf6e585c1b5cbd3,288,affected,False,,False,2026-04-13 19:23:11.018860+00:00,Admin User (admin),1,2026-04-13 19:23:11.863401+00:00,,,,,0,[],,,S0,False,,,,,,,,False,https://github.com/bkimminich/juice-shop/issues/1173 NEWLINE https://www.npmjs.com/advisories/1122,Admin User (admin),1,,,False,,,,,,,Critical,,,7,7,2026-04-20,2026-04-20,,,,True,,Trivy Scan,6,0,GHSA-5mrr-rgp6-x4gr Marsdb 0.6.11,False,False,,2026-04-13 19:23:11.863374+00:00,,True,,,,Trivy Scan,4,Labs Security Testing,4,Juice Shop,,GHSA-5mrr-rgp6-x4gr,lang-pkgs; node-pkg,"Active, Verified",
True,0,[],lodash,2.4.2,2026-04-13 19:23:11.796419+00:00,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:N/I:H/A:H,9.1,,,1321,2026-04-13,,,nodejs-lodash: prototype pollution in defaultsDeep function leading to modifying properties NEWLINE **Target:** Node.js NEWLINE **Type:** node-pkg NEWLINE **Fixed version:** 4.17.12 NEWLINE  NEWLINE Versions of lodash lower than 4.17.12 are vulnerable to Prototype Pollution. The function defaultsDeep could be tricked into adding or modifying properties of Object.prototype using a constructor payload. NEWLINE ,False,,,False,,,,False,juice-shop/node_modules/sanitize-html/node_modules/lodash/package.json,,True,,True,False,,False,,36d1f6cbd728c605224c27e71649f332318dee2693aeaf53d68c060e2a8828e1,282,fixed,False,,False,2026-04-13 19:23:11.018860+00:00,Admin User (admin),1,2026-04-13 19:23:11.796455+00:00,,,,,0,[],4.17.12,,S0,False,,,,,,,,False,https://access.redhat.com/errata/RHSA-2019:3024 NEWLINE https://access.redhat.com/security/cve/CVE-2019-10744 NEWLINE https://github.com/advisories/GHSA-jf85-cpcp-j695 NEWLINE https://github.com/lodash/lodash/pull/4336 NEWLINE https://github.com/rubysec/ruby-advisory-db/blob/master/gems/lodash-rails/CVE-2019-10744.yml NEWLINE https://nvd.nist.gov/vuln/detail/CVE-2019-10744 NEWLINE https://security.netapp.com/advisory/ntap-20191004-0005 NEWLINE https://security.netapp.com/advisory/ntap-20191004-0005/ NEWLINE https://snyk.io/vuln/SNYK-JS-LODASH-450202 NEWLINE https://support.f5.com/csp/article/K47105354 NEWLINE https://support.f5.com/csp/article/K47105354?utm_source=f5support&amp%3Butm_medium=RSS NEWLINE https://support.f5.com/csp/article/K47105354?utm_source=f5support&amp;utm_medium=RSS NEWLINE https://www.cve.org/CVERecord?id=CVE-2019-10744 NEWLINE https://www.npmjs.com/advisories/1065 NEWLINE https://www.oracle.com/security-alerts/cpujan2021.html NEWLINE https://www.oracle.com/security-alerts/cpuoct2020.html,Admin User (admin),1,,,False,,,,,,,Critical,,,7,7,2026-04-20,2026-04-20,,,,True,,Trivy Scan,6,0,CVE-2019-10744 Lodash 2.4.2,False,False,,2026-04-13 19:23:11.796425+00:00,,True,,,,Trivy Scan,4,Labs Security Testing,4,Juice Shop,,CVE-2019-10744,lang-pkgs; node-pkg,"Active, Verified",
True,0,[],jsonwebtoken,0.4.0,2026-04-13 19:23:11.706294+00:00,CVSS:3.0/AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:H/A:H,9.8,,,20,2026-04-13,,,nodejs-jsonwebtoken: verification step bypass with an altered token NEWLINE **Target:** Node.js NEWLINE **Type:** node-pkg NEWLINE **Fixed version:** 4.2.2 NEWLINE  NEWLINE In jsonwebtoken node module before 4.2.2 it is possible for an attacker to bypass verification when a token digitally signed with an asymmetric key (RS/ES family) of algorithms but instead the attacker send a token digitally signed with a symmetric algorithm (HS* family). NEWLINE ,False,,,False,,,,False,juice-shop/node_modules/jsonwebtoken/package.json,,True,,True,False,,False,,756ae4892999afe288492599f018ef7426e7cfb8e4ea4527a6d71357a3503db7,275,fixed,False,,False,2026-04-13 19:23:11.018860+00:00,Admin User (admin),1,2026-04-13 19:23:11.706327+00:00,,,,,0,[],4.2.2,,S0,False,,,,,,,,False,https://access.redhat.com/security/cve/CVE-2015-9235 NEWLINE https://auth0.com/blog/2015/03/31/critical-vulnerabilities-in-json-web-token-libraries NEWLINE https://auth0.com/blog/2015/03/31/critical-vulnerabilities-in-json-web-token-libraries/ NEWLINE https://github.com/advisories/GHSA-c7hr-j4mj-j2w6 NEWLINE https://github.com/auth0/node-jsonwebtoken/commit/1bb584bc382295eeb7ee8c4452a673a77a68b687 NEWLINE https://nodesecurity.io/advisories/17 NEWLINE https://nvd.nist.gov/vuln/detail/CVE-2015-9235 NEWLINE https://www.cve.org/CVERecord?id=CVE-2015-9235 NEWLINE https://www.npmjs.com/advisories/17 NEWLINE https://www.timmclean.net/2015/02/25/jwt-alg-none.html,Admin User (admin),1,,,False,,,,,,,Critical,,,7,7,2026-04-20,2026-04-20,,,,True,,Trivy Scan,6,0,CVE-2015-9235 Jsonwebtoken 0.4.0,False,False,,2026-04-13 19:23:11.706299+00:00,,True,,,,Trivy Scan,4,Labs Security Testing,4,Juice Shop,,CVE-2015-9235,lang-pkgs; node-pkg,"Active, Verified",
True,0,[],jsonwebtoken,0.1.0,2026-04-13 19:23:11.638696+00:00,CVSS:3.0/AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:H/A:H,9.8,,,20,2026-04-13,,,nodejs-jsonwebtoken: verification step bypass with an altered token NEWLINE **Target:** Node.js NEWLINE **Type:** node-pkg NEWLINE **Fixed version:** 4.2.2 NEWLINE  NEWLINE In jsonwebtoken node module before 4.2.2 it is possible for an attacker to bypass verification when a token digitally signed with an asymmetric key (RS/ES family) of algorithms but instead the attacker send a token digitally signed with a symmetric algorithm (HS* family). NEWLINE ,False,,,False,,,,False,juice-shop/node_modules/express-jwt/node_modules/jsonwebtoken/package.json,,True,,True,False,,False,,878f89d0598d0236b88290febfb1899b96561b65699661be3627ae77f59954b3,270,fixed,False,,False,2026-04-13 19:23:11.018860+00:00,Admin User (admin),1,2026-04-13 19:23:11.638732+00:00,,,,,0,[],4.2.2,,S0,False,,,,,,,,False,https://access.redhat.com/security/cve/CVE-2015-9235 NEWLINE https://auth0.com/blog/2015/03/31/critical-vulnerabilities-in-json-web-token-libraries NEWLINE https://auth0.com/blog/2015/03/31/critical-vulnerabilities-in-json-web-token-libraries/ NEWLINE https://github.com/advisories/GHSA-c7hr-j4mj-j2w6 NEWLINE https://github.com/auth0/node-jsonwebtoken/commit/1bb584bc382295eeb7ee8c4452a673a77a68b687 NEWLINE https://nodesecurity.io/advisories/17 NEWLINE https://nvd.nist.gov/vuln/detail/CVE-2015-9235 NEWLINE https://www.cve.org/CVERecord?id=CVE-2015-9235 NEWLINE https://www.npmjs.com/advisories/17 NEWLINE https://www.timmclean.net/2015/02/25/jwt-alg-none.html,Admin User (admin),1,,,False,,,,,,,Critical,,,7,7,2026-04-20,2026-04-20,,,,True,,Trivy Scan,6,0,CVE-2015-9235 Jsonwebtoken 0.1.0,False,False,,2026-04-13 19:23:11.638702+00:00,,True,,,,Trivy Scan,4,Labs Security Testing,4,Juice Shop,,CVE-2015-9235,lang-pkgs; node-pkg,"Active, Verified",
True,0,[],libssl3,3.0.17-1~deb12u2,2026-04-13 19:23:13.689544+00:00,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:H/A:H,9.8,,,0,2026-04-13,,,"**Vulnerability Namespace:** debian:distro:debian:12 NEWLINE **Vulnerability Description:** Issue summary: Parsing CMS AuthEnvelopedData or EnvelopedData message with maliciously crafted AEAD parameters can trigger a stack buffer overflow.  Impact summary: A stack buffer overflow may lead to a crash, causing Denial of Service, or potentially remote code execution.  When parsing CMS (Auth)EnvelopedData structures that use AEAD ciphers such as AES-GCM, the IV (Initialization Vector) encoded in the ASN.1 parameters is copied into a fixed-size stack buffer without verifying that its length fits the destination. An attacker can supply a crafted CMS message with an oversized IV, causing a stack-based out-of-bounds write before any authentication or tag verification occurs.  Applications and services that parse untrusted CMS or PKCS#7 content using AEAD ciphers (e.g., S/MIME (Auth)EnvelopedData with AES-GCM) are vulnerable. Because the overflow occurs prior to authentication, no valid key material is required to trigger it. While exploitability to remote code execution depends on platform and toolchain mitigations, the stack-based write primitive represents a severe risk.  The FIPS modules in 3.6, 3.5, 3.4, 3.3 and 3.0 are not affected by this issue, as the CMS implementation is outside the OpenSSL FIPS module boundary.  OpenSSL 3.6, 3.5, 3.4, 3.3 and 3.0 are vulnerable to this issue.  OpenSSL 1.1.1 and 1.0.2 are not affected by this issue. NEWLINE **Related Vulnerability Description:** Issue summary: Parsing CMS AuthEnvelopedData or EnvelopedData message with NEWLINE maliciously crafted AEAD parameters can trigger a stack buffer overflow. NEWLINE  NEWLINE Impact summary: A stack buffer overflow may lead to a crash, causing Denial NEWLINE of Service, or potentially remote code execution. NEWLINE  NEWLINE When parsing CMS (Auth)EnvelopedData structures that use AEAD ciphers such as NEWLINE AES-GCM, the IV (Initialization Vector) encoded in the ASN.1 parameters is NEWLINE copied into a fixed-size stack buffer without verifying that its length fits NEWLINE the destination. An attacker can supply a crafted CMS message with an NEWLINE oversized IV, causing a stack-based out-of-bounds write before any NEWLINE authentication or tag verification occurs. NEWLINE  NEWLINE Applications and services that parse untrusted CMS or PKCS#7 content using NEWLINE AEAD ciphers (e.g., S/MIME (Auth)EnvelopedData with AES-GCM) are vulnerable. NEWLINE Because the overflow occurs prior to authentication, no valid key material NEWLINE is required to trigger it. While exploitability to remote code execution NEWLINE depends on platform and toolchain mitigations, the stack-based write NEWLINE primitive represents a severe risk. NEWLINE  NEWLINE The FIPS modules in 3.6, 3.5, 3.4, 3.3 and 3.0 are not affected by this NEWLINE issue, as the CMS implementation is outside the OpenSSL FIPS module NEWLINE boundary. NEWLINE  NEWLINE OpenSSL 3.6, 3.5, 3.4, 3.3 and 3.0 are vulnerable to this issue. NEWLINE  NEWLINE OpenSSL 1.1.1 and 1.0.2 are not affected by this issue. NEWLINE **Matcher:** dpkg-matcher NEWLINE **Package URL:** pkg:deb/debian/libssl3@3.0.17-1~deb12u2?arch=arm64&distro=debian-12&upstream=openssl",False,,,False,,0.73257,0.00766,False,/var/lib/dpkg/status.d/libssl3,,True,3.0.18-1~deb12u2,True,False,,False,,9acd88a86c062cb2efbc6f863ec08abd341d446de9e6b4b1f15e58e1ec575493,388,,False,,False,2026-04-13 19:23:13.564802+00:00,Admin User (admin),1,2026-04-13 19:23:13.689577+00:00,,,,,0,[],Upgrade to version: 3.0.18-1~deb12u2,1,S0,False,,,,,,,,False,**Vulnerability Datasource:** https://security-tracker.debian.org/tracker/CVE-2025-15467 NEWLINE **Related Vulnerability Datasource:** https://nvd.nist.gov/vuln/detail/CVE-2025-15467 NEWLINE **Related Vulnerability URLs:** NEWLINE - https://github.com/openssl/openssl/commit/2c8f0e5fa9b6ee5508a0349e4572ddb74db5a703 NEWLINE - https://github.com/openssl/openssl/commit/5f26d4202f5b89664c5c3f3c62086276026ba9a9 NEWLINE - https://github.com/openssl/openssl/commit/6ced0fe6b10faa560e410e3ee8d6c82f06c65ea3 NEWLINE - https://github.com/openssl/openssl/commit/ce39170276daec87f55c39dad1f629b56344429e NEWLINE - https://github.com/openssl/openssl/commit/d0071a0799f20cc8101730145349ed4487c268dc NEWLINE - https://openssl-library.org/news/secadv/20260127.txt NEWLINE - http://www.openwall.com/lists/oss-security/2026/01/27/10 NEWLINE - http://www.openwall.com/lists/oss-security/2026/02/25/6,Admin User (admin),1,,,False,,,,,,,Critical,,,7,7,2026-04-20,2026-04-20,,,,True,,Anchore Grype,7,0,CVE-2025-15467 in libssl3:3.0.17-1~deb12u2,False,False,,2026-04-13 19:23:13.689549+00:00,,False,,CVE-2025-15467,,Anchore Grype,4,Labs Security Testing,4,Juice Shop,,CVE-2025-15467,,Active,
True,0,[],crypto-js,3.3.0,2026-04-13 19:23:13.684134+00:00,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:H/A:N,9.1,,,0,2026-04-13,,,"**Vulnerability Namespace:** github:language:javascript NEWLINE **Vulnerability Description:** crypto-js PBKDF2 1,000 times weaker than specified in 1993 and 1.3M times weaker than current standard NEWLINE **Related Vulnerability Description:** crypto-js is a JavaScript library of crypto standards. Prior to version 4.2.0, crypto-js PBKDF2 is 1,000 times weaker than originally specified in 1993, and at least 1,300,000 times weaker than current industry standard. This is because it both defaults to SHA1, a cryptographic hash algorithm considered insecure since at least 2005, and defaults to one single iteration, a 'strength' or 'difficulty' value specified at 1,000 when specified in 1993. PBKDF2 relies on iteration count as a countermeasure to preimage and collision attacks. If used to protect passwords, the impact is high. If used to generate signatures, the impact is high. Version 4.2.0 contains a patch for this issue. As a workaround, configure crypto-js to use SHA256 with at least 250,000 iterations. NEWLINE **Matcher:** javascript-matcher NEWLINE **Package URL:** pkg:npm/crypto-js@3.3.0",False,,,False,,0.74244,0.00823,False,/juice-shop/node_modules/crypto-js/package.json,,True,4.2.0,True,False,,False,,cc8a900b6a7aa0953913a16e1e3f4b8b0ee095353015c8addffe296e48d984f4,387,,False,,False,2026-04-13 19:23:13.564802+00:00,Admin User (admin),1,2026-04-13 19:23:13.684165+00:00,,,,,0,[],Upgrade to version: 4.2.0,1,S0,False,,,,,,,,False,**Vulnerability Datasource:** https://github.com/advisories/GHSA-xwcq-pm8m-c4vf NEWLINE **Vulnerability URLs:** NEWLINE - https://github.com/brix/crypto-js/security/advisories/GHSA-xwcq-pm8m-c4vf NEWLINE - https://github.com/brix/crypto-js/commit/421dd538b2d34e7c24a5b72cc64dc2b9167db40a NEWLINE - https://nvd.nist.gov/vuln/detail/CVE-2023-46233 NEWLINE - https://lists.debian.org/debian-lts-announce/2023/11/msg00025.html NEWLINE **Related Vulnerability Datasource:** https://nvd.nist.gov/vuln/detail/CVE-2023-46233 NEWLINE **Related Vulnerability URLs:** NEWLINE - https://github.com/brix/crypto-js/commit/421dd538b2d34e7c24a5b72cc64dc2b9167db40a NEWLINE - https://github.com/brix/crypto-js/security/advisories/GHSA-xwcq-pm8m-c4vf NEWLINE - https://lists.debian.org/debian-lts-announce/2023/11/msg00025.html,Admin User (admin),1,,,False,,,,,,,Critical,,,7,7,2026-04-20,2026-04-20,,,,True,,Anchore Grype,7,0,GHSA-xwcq-pm8m-c4vf in crypto-js:3.3.0,False,False,,2026-04-13 19:23:13.684138+00:00,,False,,GHSA-xwcq-pm8m-c4vf,,Anchore Grype,4,Labs Security Testing,4,Juice Shop,,GHSA-xwcq-pm8m-c4vf; CVE-2023-46233,,Active,
True,0,[],crypto-js,3.3.0,2026-04-13 19:23:11.502388+00:00,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:H/A:N,9.1,,,328,2026-04-13,,,"crypto-js: PBKDF2 1,000 times weaker than specified in 1993 and 1.3M times weaker than current standard NEWLINE **Target:** Node.js NEWLINE **Type:** node-pkg NEWLINE **Fixed version:** 4.2.0 NEWLINE  NEWLINE crypto-js is a JavaScript library of crypto standards. Prior to version 4.2.0, crypto-js PBKDF2 is 1,000 times weaker than originally specified in 1993, and at least 1,300,000 times weaker than current industry standard. This is because it both defaults to SHA1, a cryptographic hash algorithm considered insecure since at least 2005, and defaults to one single iteration, a 'strength' or 'difficulty' value specified at 1,000 when specified in 1993. PBKDF2 relies on iteration count as a countermeasure to preimage and collision attacks. If used to protect passwords, the impact is high. If used to generate signatures, the impact is high. Version 4.2.0 contains a patch for this issue. As a workaround, configure crypto-js to use SHA256 with at least 250,000 iterations. NEWLINE ",False,,,False,,,,False,juice-shop/node_modules/crypto-js/package.json,,True,,True,False,,False,,a95f6cd299da2691e4707edf2bfc63bbc34f2c4d4646f48da9353a65346f2f87,260,fixed,False,,False,2026-04-13 19:23:11.018860+00:00,Admin User (admin),1,2026-04-13 19:23:11.502423+00:00,,,,,0,[],4.2.0,,S0,False,,,,,,,,False,https://access.redhat.com/security/cve/CVE-2023-46233 NEWLINE https://github.com/brix/crypto-js NEWLINE https://github.com/brix/crypto-js/commit/421dd538b2d34e7c24a5b72cc64dc2b9167db40a NEWLINE https://github.com/brix/crypto-js/security/advisories/GHSA-xwcq-pm8m-c4vf NEWLINE https://lists.debian.org/debian-lts-announce/2023/11/msg00025.html NEWLINE https://nvd.nist.gov/vuln/detail/CVE-2023-46233 NEWLINE https://ubuntu.com/security/notices/USN-6753-1 NEWLINE https://www.cve.org/CVERecord?id=CVE-2023-46233,Admin User (admin),1,,,False,,,,,,,Critical,,,7,7,2026-04-20,2026-04-20,,,,True,,Trivy Scan,6,0,CVE-2023-46233 Crypto-Js 3.3.0,False,False,,2026-04-13 19:23:11.502394+00:00,,True,,,,Trivy Scan,4,Labs Security Testing,4,Juice Shop,,CVE-2023-46233,lang-pkgs; node-pkg,"Active, Verified",
True,0,[],libssl3,3.0.17-1~deb12u2,2026-04-13 19:23:11.292155+00:00,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:H/A:H,9.8,,,787,2026-04-13,,,"openssl: OpenSSL: Remote code execution or Denial of Service via oversized Initialization Vector in CMS parsing NEWLINE **Target:** bkimminich/juice-shop:v19.0.0 (debian 12.11) NEWLINE **Type:** debian NEWLINE **Fixed version:** 3.0.18-1~deb12u2 NEWLINE  NEWLINE Issue summary: Parsing CMS AuthEnvelopedData or EnvelopedData message with NEWLINE maliciously crafted AEAD parameters can trigger a stack buffer overflow. NEWLINE  NEWLINE Impact summary: A stack buffer overflow may lead to a crash, causing Denial NEWLINE of Service, or potentially remote code execution. NEWLINE  NEWLINE When parsing CMS (Auth)EnvelopedData structures that use AEAD ciphers such as NEWLINE AES-GCM, the IV (Initialization Vector) encoded in the ASN.1 parameters is NEWLINE copied into a fixed-size stack buffer without verifying that its length fits NEWLINE the destination. An attacker can supply a crafted CMS message with an NEWLINE oversized IV, causing a stack-based out-of-bounds write before any NEWLINE authentication or tag verification occurs. NEWLINE  NEWLINE Applications and services that parse untrusted CMS or PKCS#7 content using NEWLINE AEAD ciphers (e.g., S/MIME (Auth)EnvelopedData with AES-GCM) are vulnerable. NEWLINE Because the overflow occurs prior to authentication, no valid key material NEWLINE is required to trigger it. While exploitability to remote code execution NEWLINE depends on platform and toolchain mitigations, the stack-based write NEWLINE primitive represents a severe risk. NEWLINE  NEWLINE The FIPS modules in 3.6, 3.5, 3.4, 3.3 and 3.0 are not affected by this NEWLINE issue, as the CMS implementation is outside the OpenSSL FIPS module NEWLINE boundary. NEWLINE  NEWLINE OpenSSL 3.6, 3.5, 3.4, 3.3 and 3.0 are vulnerable to this issue. NEWLINE  NEWLINE OpenSSL 1.1.1 and 1.0.2 are not affected by this issue. NEWLINE ",False,,,False,,,,False,bkimminich/juice-shop:v19.0.0 (debian 12.11),,True,,True,False,,False,,bf628a11337392cb51a2eaae176d69bd431fee68b6ede424c63cf8e3a4ceb988,244,fixed,False,,False,2026-04-13 19:23:11.018860+00:00,Admin User (admin),1,2026-04-13 19:23:11.292189+00:00,,,,,0,[],3.0.18-1~deb12u2,,S0,False,,,,,,,,False,http://www.openwall.com/lists/oss-security/2026/01/27/10 NEWLINE http://www.openwall.com/lists/oss-security/2026/02/25/6 NEWLINE https://access.redhat.com/errata/RHSA-2026:1473 NEWLINE https://access.redhat.com/security/cve/CVE-2025-15467 NEWLINE https://bugzilla.redhat.com/2430375 NEWLINE https://bugzilla.redhat.com/2430376 NEWLINE https://bugzilla.redhat.com/2430377 NEWLINE https://bugzilla.redhat.com/2430378 NEWLINE https://bugzilla.redhat.com/2430379 NEWLINE https://bugzilla.redhat.com/2430380 NEWLINE https://bugzilla.redhat.com/2430381 NEWLINE https://bugzilla.redhat.com/2430386 NEWLINE https://bugzilla.redhat.com/2430387 NEWLINE https://bugzilla.redhat.com/2430388 NEWLINE https://bugzilla.redhat.com/2430389 NEWLINE https://bugzilla.redhat.com/2430390 NEWLINE https://bugzilla.redhat.com/show_bug.cgi?id=2430375 NEWLINE https://bugzilla.redhat.com/show_bug.cgi?id=2430376 NEWLINE https://bugzilla.redhat.com/show_bug.cgi?id=2430377 NEWLINE https://bugzilla.redhat.com/show_bug.cgi?id=2430378 NEWLINE https://bugzilla.redhat.com/show_bug.cgi?id=2430379 NEWLINE https://bugzilla.redhat.com/show_bug.cgi?id=2430380 NEWLINE https://bugzilla.redhat.com/show_bug.cgi?id=2430381 NEWLINE https://bugzilla.redhat.com/show_bug.cgi?id=2430386 NEWLINE https://bugzilla.redhat.com/show_bug.cgi?id=2430387 NEWLINE https://bugzilla.redhat.com/show_bug.cgi?id=2430388 NEWLINE https://bugzilla.redhat.com/show_bug.cgi?id=2430389 NEWLINE https://bugzilla.redhat.com/show_bug.cgi?id=2430390 NEWLINE https://cve.mitre.org/cgi-bin/cvename.cgi?name=CVE-2025-11187 NEWLINE https://cve.mitre.org/cgi-bin/cvename.cgi?name=CVE-2025-15467 NEWLINE https://cve.mitre.org/cgi-bin/cvename.cgi?name=CVE-2025-15468 NEWLINE https://cve.mitre.org/cgi-bin/cvename.cgi?name=CVE-2025-15469 NEWLINE https://cve.mitre.org/cgi-bin/cvename.cgi?name=CVE-2025-66199 NEWLINE https://cve.mitre.org/cgi-bin/cvename.cgi?name=CVE-2025-68160 NEWLINE https://cve.mitre.org/cgi-bin/cvename.cgi?name=CVE-2025-69418 NEWLINE https://cve.mitre.org/cgi-bin/cvename.cgi?name=CVE-2025-69419 NEWLINE https://cve.mitre.org/cgi-bin/cvename.cgi?name=CVE-2025-69420 NEWLINE https://cve.mitre.org/cgi-bin/cvename.cgi?name=CVE-2025-69421 NEWLINE https://cve.mitre.org/cgi-bin/cvename.cgi?name=CVE-2026-22795 NEWLINE https://cve.mitre.org/cgi-bin/cvename.cgi?name=CVE-2026-22796 NEWLINE https://errata.almalinux.org/9/ALSA-2026-1473.html NEWLINE https://errata.rockylinux.org/RLSA-2026:1472 NEWLINE https://github.com/openssl/openssl/commit/2c8f0e5fa9b6ee5508a0349e4572ddb74db5a703 NEWLINE https://github.com/openssl/openssl/commit/5f26d4202f5b89664c5c3f3c62086276026ba9a9 NEWLINE https://github.com/openssl/openssl/commit/6ced0fe6b10faa560e410e3ee8d6c82f06c65ea3 NEWLINE https://github.com/openssl/openssl/commit/ce39170276daec87f55c39dad1f629b56344429e NEWLINE https://github.com/openssl/openssl/commit/d0071a0799f20cc8101730145349ed4487c268dc NEWLINE https://linux.oracle.com/cve/CVE-2025-15467.html NEWLINE https://linux.oracle.com/errata/ELSA-2026-50081.html NEWLINE https://nvd.nist.gov/vuln/detail/CVE-2025-15467 NEWLINE https://openssl-library.org/news/secadv/20260127.txt NEWLINE https://ubuntu.com/security/notices/USN-7980-1 NEWLINE https://www.cve.org/CVERecord?id=CVE-2025-15467,Admin User (admin),1,,,False,,,,,,,Critical,,,7,7,2026-04-20,2026-04-20,,,,True,,Trivy Scan,6,0,CVE-2025-15467 Libssl3 3.0.17-1~deb12u2,False,False,,2026-04-13 19:23:11.292161+00:00,,True,,,,Trivy Scan,4,Labs Security Testing,4,Juice Shop,,CVE-2025-15467,debian; os-pkgs,"Active, Verified",
